id,key,value,type
359774390,building,yes,regular
359774420,building,yes,regular
359774450,building,yes,regular
359774480,building,yes,regular
359774510,building,yes,regular
359774543,building,yes,regular
359774573,building,yes,regular
359774603,building,yes,regular
359774633,building,yes,regular
359774663,building,yes,regular
359774698,building,yes,regular
359774735,building,yes,regular
359774779,building,yes,regular
359774830,building,yes,regular
359774879,building,yes,regular
359774927,building,yes,regular
359774957,building,yes,regular
359774987,building,yes,regular
359775021,building,yes,regular
359775051,building,yes,regular
359775081,building,yes,regular
359775111,building,yes,regular
359775147,building,yes,regular
359775183,building,yes,regular
359775229,building,yes,regular
359775259,building,yes,regular
359775304,building,yes,regular
359775342,building,yes,regular
359775381,building,yes,regular
359775419,building,yes,regular
359775455,building,yes,regular
359775493,building,yes,regular
359775535,building,yes,regular
359775575,building,yes,regular
359775616,building,yes,regular
359775657,building,yes,regular
359775712,building,yes,regular
359775759,building,yes,regular
359775812,building,yes,regular
359775861,building,yes,regular
359775897,building,yes,regular
359775935,building,yes,regular
359775986,building,yes,regular
359776017,building,yes,regular
359776048,building,yes,regular
359776107,building,yes,regular
359776148,building,yes,regular
359776192,building,yes,regular
359776246,building,yes,regular
359776310,building,yes,regular
359776404,building,yes,regular
359776476,building,yes,regular
359776564,building,yes,regular
359776638,building,yes,regular
359776707,building,yes,regular
359776784,building,yes,regular
359776962,building,yes,regular
359776992,building,yes,regular
359777022,building,yes,regular
359777053,building,yes,regular
359777087,building,yes,regular
359777136,building,yes,regular
359777205,building,yes,regular
359777417,building,yes,regular
359777447,building,yes,regular
359777479,building,yes,regular
359777510,building,yes,regular
359777572,building,yes,regular
359777602,building,yes,regular
359777635,building,yes,regular
359777666,building,yes,regular
359777696,building,yes,regular
359777728,building,yes,regular
359777759,building,yes,regular
359777791,building,yes,regular
359777821,building,yes,regular
359777851,building,yes,regular
359777882,building,yes,regular
359777914,building,yes,regular
359777946,building,yes,regular
359777977,building,yes,regular
359778011,building,yes,regular
359778218,building,yes,regular
359778251,building,yes,regular
359778282,building,yes,regular
359778315,building,yes,regular
359778345,building,yes,regular
359778376,building,yes,regular
359778407,building,yes,regular
359778445,building,yes,regular
359778477,building,yes,regular
359778521,building,yes,regular
359778552,building,yes,regular
359778583,building,yes,regular
359778613,building,yes,regular
359778644,building,yes,regular
359778676,building,yes,regular
359778706,building,yes,regular
359778743,building,yes,regular
359778853,building,yes,regular
359778883,building,yes,regular
359778913,building,yes,regular
359778943,building,yes,regular
359778973,building,yes,regular
359779004,building,yes,regular
359779041,building,yes,regular
359779080,building,yes,regular
359779110,building,yes,regular
359779140,building,yes,regular
359779170,building,yes,regular
359779200,building,yes,regular
359779230,building,yes,regular
359779260,building,yes,regular
359779290,building,yes,regular
359779320,building,yes,regular
359779357,building,yes,regular
359779411,building,yes,regular
359779446,building,yes,regular
359779478,building,yes,regular
359779508,building,yes,regular
359779538,building,yes,regular
359779568,building,yes,regular
359779828,building,yes,regular
359779858,building,yes,regular
359779889,building,yes,regular
359779919,building,yes,regular
359779950,building,yes,regular
359779980,building,yes,regular
359780012,building,yes,regular
359780042,building,yes,regular
359780073,building,yes,regular
359780169,building,yes,regular
359780210,building,yes,regular
359780254,building,yes,regular
359780285,building,yes,regular
359780317,building,yes,regular
359780347,building,yes,regular
359780377,building,yes,regular
359780418,building,yes,regular
359780773,building,yes,regular
359781472,building,yes,regular
359781503,building,yes,regular
359781533,building,yes,regular
359781563,building,yes,regular
359781593,building,yes,regular
359781769,building,yes,regular
359781802,building,yes,regular
359781839,building,yes,regular
359782262,building,yes,regular
359782316,building,yes,regular
359782370,building,yes,regular
359782421,building,yes,regular
359782469,building,yes,regular
359784162,building,yes,regular
359784192,building,yes,regular
359784222,building,yes,regular
359786381,building,yes,regular
359786434,building,yes,regular
359786498,building,yes,regular
359787308,building,yes,regular
359787338,building,yes,regular
359787368,building,yes,regular
359787402,building,yes,regular
359787433,building,yes,regular
359787463,building,yes,regular
359787493,building,yes,regular
359787523,building,yes,regular
359787553,building,yes,regular
359787693,building,yes,regular
359787731,building,yes,regular
359787768,building,yes,regular
359787907,building,yes,regular
359787938,building,yes,regular
359787968,building,yes,regular
359787999,building,yes,regular
359788206,building,yes,regular
359788236,building,yes,regular
359788267,building,yes,regular
359788297,building,yes,regular
359788327,building,yes,regular
359788357,building,yes,regular
359788387,building,yes,regular
359788417,building,yes,regular
359788447,building,yes,regular
359788477,building,yes,regular
359788508,building,yes,regular
359788538,building,yes,regular
359788568,building,yes,regular
359788599,building,yes,regular
359788648,building,yes,regular
359788678,building,yes,regular
359788708,building,yes,regular
359788738,building,yes,regular
359788768,building,yes,regular
359788799,building,yes,regular
359788931,building,yes,regular
359788961,building,yes,regular
359788991,building,yes,regular
359789021,building,yes,regular
359789051,building,yes,regular
359789081,building,yes,regular
359789111,building,yes,regular
359789141,building,yes,regular
359789171,building,yes,regular
359789254,building,yes,regular
359789288,building,yes,regular
359789327,building,yes,regular
359789358,building,yes,regular
359789389,building,yes,regular
359789561,building,yes,regular
359789600,building,yes,regular
359789659,building,yes,regular
359789694,building,yes,regular
359789724,building,yes,regular
359789764,building,yes,regular
359789828,building,yes,regular
359789892,building,yes,regular
359789981,building,yes,regular
359790064,building,yes,regular
359790097,building,yes,regular
359790260,building,yes,regular
359790290,building,yes,regular
359790330,building,yes,regular
359790392,building,yes,regular
359790431,building,yes,regular
359790461,building,yes,regular
359790492,building,yes,regular
359790522,building,yes,regular
359790552,building,yes,regular
359790582,building,yes,regular
359790623,building,yes,regular
359790693,building,yes,regular
359790726,building,yes,regular
359790756,building,yes,regular
359790835,building,yes,regular
359790912,building,yes,regular
359790946,building,yes,regular
359790976,building,yes,regular
359791007,building,yes,regular
359791037,building,yes,regular
359791067,building,yes,regular
359791097,building,yes,regular
359791241,building,yes,regular
359791271,building,yes,regular
359791313,building,yes,regular
359791379,building,yes,regular
359791433,building,yes,regular
359791464,building,yes,regular
359791495,building,yes,regular
359791554,building,yes,regular
359791604,building,yes,regular
359791634,building,yes,regular
359791664,building,yes,regular
359791743,building,yes,regular
359791773,building,yes,regular
359791803,building,yes,regular
359791837,building,yes,regular
359791867,building,yes,regular
359791897,building,yes,regular
359791927,building,yes,regular
359791957,building,yes,regular
359791987,building,yes,regular
359792046,building,yes,regular
359792096,building,yes,regular
359792126,building,yes,regular
359792156,building,yes,regular
359792186,building,yes,regular
359792216,building,yes,regular
359792248,building,yes,regular
359792464,building,yes,regular
359792534,building,yes,regular
359792569,building,yes,regular
359792630,building,yes,regular
359792682,building,yes,regular
359792712,building,yes,regular
359792742,building,yes,regular
359792862,building,yes,regular
359792892,building,yes,regular
359792922,building,yes,regular
359792954,building,yes,regular
359793028,building,yes,regular
359793058,building,yes,regular
359793093,building,yes,regular
359793130,building,yes,regular
359793174,building,yes,regular
359793205,building,yes,regular
359793254,building,yes,regular
359793284,building,yes,regular
359793314,building,yes,regular
359793344,building,yes,regular
359793375,building,yes,regular
359793405,building,yes,regular
359793435,building,yes,regular
359793465,building,yes,regular
359793496,building,yes,regular
359793526,building,yes,regular
359793557,building,yes,regular
359793588,building,yes,regular
359793588,name,Samarth Apartments,regular
359793588,mr,समर्थ अपार्टमेंट,name
359793622,building,yes,regular
359793669,building,yes,regular
359793708,building,yes,regular
359793748,building,yes,regular
359793795,building,yes,regular
359793849,building,yes,regular
359793908,building,yes,regular
359793962,building,yes,regular
359794018,building,yes,regular
359794073,building,yes,regular
359794137,building,yes,regular
359794440,building,yes,regular
359794470,building,yes,regular
359794500,building,yes,regular
359794530,building,yes,regular
359794598,building,yes,regular
359794628,building,yes,regular
359794658,building,yes,regular
359794688,building,yes,regular
359794718,building,yes,regular
359794748,building,yes,regular
359794778,building,yes,regular
359794813,building,yes,regular
359794843,building,yes,regular
359794876,building,yes,regular
359794906,building,yes,regular
359795056,building,yes,regular
359795095,building,yes,regular
359795134,building,yes,regular
359795171,building,yes,regular
359795211,building,yes,regular
359795250,building,yes,regular
359795289,building,yes,regular
359795327,building,yes,regular
359795368,building,yes,regular
359795405,building,yes,regular
359795440,building,yes,regular
359795477,building,yes,regular
359795513,building,yes,regular
359795549,building,yes,regular
359795592,building,yes,regular
359795643,building,yes,regular
359795702,building,yes,regular
359795732,building,yes,regular
359795762,building,yes,regular
359795792,building,yes,regular
359795822,building,yes,regular
359795931,building,yes,regular
359795963,building,yes,regular
359795993,building,yes,regular
359796024,building,yes,regular
359796058,building,yes,regular
359796568,building,yes,regular
359796600,building,yes,regular
359796771,building,yes,regular
359796802,building,yes,regular
359796832,building,yes,regular
359796863,building,yes,regular
359796894,building,yes,regular
359797498,building,yes,regular
359797528,building,yes,regular
359797560,building,yes,regular
359797590,building,yes,regular
359797621,building,yes,regular
359797673,building,yes,regular
359797780,building,yes,regular
359797810,building,yes,regular
359797842,building,yes,regular
359797872,building,yes,regular
359797902,building,yes,regular
359797932,building,yes,regular
359797978,building,yes,regular
359798032,building,yes,regular
359798084,building,yes,regular
359798136,building,yes,regular
359798188,building,yes,regular
359798241,building,yes,regular
359798287,building,yes,regular
359798645,building,yes,regular
359798688,building,yes,regular
359798736,building,yes,regular
359798781,building,yes,regular
359798826,building,yes,regular
359798864,building,yes,regular
359798908,building,yes,regular
359798957,building,yes,regular
359799187,building,yes,regular
359799377,building,yes,regular
359799432,building,yes,regular
359799498,building,yes,regular
359799555,building,yes,regular
359799600,building,yes,regular
359799647,building,yes,regular
359799694,building,yes,regular
359799741,building,yes,regular
359799795,building,yes,regular
359800060,building,yes,regular
359800114,building,yes,regular
359800172,building,yes,regular
359800240,building,yes,regular
359800272,building,yes,regular
359800304,building,yes,regular
359800852,building,yes,regular
359800884,building,yes,regular
359800916,building,yes,regular
359800947,building,yes,regular
359801025,building,yes,regular
359801063,building,yes,regular
359801096,building,yes,regular
359801129,building,yes,regular
359801163,building,yes,regular
359801199,building,yes,regular
359801230,building,yes,regular
359801262,building,yes,regular
359801296,building,yes,regular
359801330,building,yes,regular
359801517,building,yes,regular
359801551,building,yes,regular
359801582,building,yes,regular
359801613,building,yes,regular
359801644,building,yes,regular
359802487,building,yes,regular
359802517,building,yes,regular
359802550,building,yes,regular
359802605,building,yes,regular
359802863,building,yes,regular
359802894,building,yes,regular
359803062,building,yes,regular
359803092,building,yes,regular
359803225,building,yes,regular
359803256,building,yes,regular
359803286,building,yes,regular
359803316,building,yes,regular
359803346,building,yes,regular
359803484,building,yes,regular
359803514,building,yes,regular
359803549,building,yes,regular
359803589,building,yes,regular
359803784,building,yes,regular
359803815,building,yes,regular
359803847,building,yes,regular
359804295,building,yes,regular
359804325,building,yes,regular
359804373,building,yes,regular
359804425,building,yes,regular
359804591,building,yes,regular
359804945,building,yes,regular
359805098,building,yes,regular
359805138,building,yes,regular
359805176,building,yes,regular
359805206,building,yes,regular
359805237,building,yes,regular
359805267,building,yes,regular
359805298,building,yes,regular
359805331,building,yes,regular
359805361,building,yes,regular
359805421,building,yes,regular
359805522,building,yes,regular
359805556,building,yes,regular
359805587,building,yes,regular
359805618,building,yes,regular
359805648,building,yes,regular
359805678,building,yes,regular
359805712,building,yes,regular
359805888,building,yes,regular
359805933,building,yes,regular
359806043,building,yes,regular
359806093,building,yes,regular
359806131,building,yes,regular
359806162,building,yes,regular
359806194,building,yes,regular
359806224,building,yes,regular
359806256,building,yes,regular
359806286,building,yes,regular
359806346,building,yes,regular
359806376,building,yes,regular
359806406,building,yes,regular
359806436,building,yes,regular
359806496,building,yes,regular
359806526,building,yes,regular
359806556,building,yes,regular
359806586,building,yes,regular
359806616,building,yes,regular
359806646,building,yes,regular
359806676,building,yes,regular
359806706,building,yes,regular
359806736,building,yes,regular
359806766,building,yes,regular
359806796,building,yes,regular
359806834,building,yes,regular
359806893,building,yes,regular
359806937,building,yes,regular
359806978,building,yes,regular
359807014,building,yes,regular
359807053,building,yes,regular
359807083,building,yes,regular
359807113,building,yes,regular
359807143,building,yes,regular
359807173,building,yes,regular
359807203,building,yes,regular
359807233,building,yes,regular
359807263,building,yes,regular
359807293,building,yes,regular
359807323,building,yes,regular
359807353,building,yes,regular
359807383,building,yes,regular
359807414,building,yes,regular
359807444,building,yes,regular
359807474,building,yes,regular
359807504,building,yes,regular
359807534,building,yes,regular
359807564,building,yes,regular
359807594,building,yes,regular
359807624,building,yes,regular
359807655,building,yes,regular
359807688,building,yes,regular
359807721,building,yes,regular
359807754,building,yes,regular
359807797,building,yes,regular
359807832,building,yes,regular
359807867,building,yes,regular
359807901,building,yes,regular
359807937,building,yes,regular
359807972,building,yes,regular
359808010,building,yes,regular
359808050,building,yes,regular
359808094,building,yes,regular
359808603,building,yes,regular
359808669,building,yes,regular
359808743,building,yes,regular
359809063,building,yes,regular
359809122,building,yes,regular
359809172,building,yes,regular
359809254,building,yes,regular
359809318,building,yes,regular
359809348,building,yes,regular
359809395,building,yes,regular
359809440,building,yes,regular
359809485,building,yes,regular
359809529,building,yes,regular
359809571,building,yes,regular
359809610,building,yes,regular
359809649,building,yes,regular
359809689,building,yes,regular
359809767,building,yes,regular
359809806,building,yes,regular
359809848,building,yes,regular
359809888,building,yes,regular
359809926,building,yes,regular
359809964,building,yes,regular
359810003,building,yes,regular
359810045,building,yes,regular
359810087,building,yes,regular
359810126,building,yes,regular
359810156,building,yes,regular
359810186,building,yes,regular
359810218,building,yes,regular
359810248,building,yes,regular
359810278,building,yes,regular
359810317,building,yes,regular
359810364,building,yes,regular
359810411,building,yes,regular
359810452,building,yes,regular
359810501,building,yes,regular
359810553,building,yes,regular
359810601,building,yes,regular
359810647,building,yes,regular
359810696,building,yes,regular
359810747,building,yes,regular
359810809,building,yes,regular
359810865,building,yes,regular
359810920,building,yes,regular
359810969,building,yes,regular
359811064,building,yes,regular
359811114,building,yes,regular
359811158,building,yes,regular
359811205,building,yes,regular
359811254,building,yes,regular
359811310,building,yes,regular
359811360,building,yes,regular
359811414,building,yes,regular
359811455,building,yes,regular
359811494,building,yes,regular
359811533,building,yes,regular
359811572,building,yes,regular
359811611,building,yes,regular
359811656,building,yes,regular
359811695,building,yes,regular
359811747,building,yes,regular
359811804,building,yes,regular
359811850,building,yes,regular
359811908,building,yes,regular
359812161,building,yes,regular
359812234,building,yes,regular
359812285,building,yes,regular
359812372,building,yes,regular
359812453,building,yes,regular
359812504,building,yes,regular
359812564,building,yes,regular
359812606,building,yes,regular
359812650,building,yes,regular
359812691,building,yes,regular
359812734,building,yes,regular
359812775,building,yes,regular
359812817,building,yes,regular
359812859,building,yes,regular
359812899,building,yes,regular
359812942,building,yes,regular
359812972,building,yes,regular
359813003,building,yes,regular
359813034,building,yes,regular
359813066,building,yes,regular
359813097,building,yes,regular
359813130,building,yes,regular
359813161,building,yes,regular
359813268,building,yes,regular
359813458,building,yes,regular
359813488,building,yes,regular
359813518,building,yes,regular
359813548,building,yes,regular
359813581,building,yes,regular
359814329,building,yes,regular
359814362,building,yes,regular
359814393,building,yes,regular
359814423,building,yes,regular
359814453,building,yes,regular
359814485,building,yes,regular
359816938,building,yes,regular
359816970,building,yes,regular
359817000,building,yes,regular
359817031,building,yes,regular
359817061,building,yes,regular
359908052,building,yes,regular
359908083,building,yes,regular
359909682,building,yes,regular
359909712,building,yes,regular
359909742,building,yes,regular
359909772,building,yes,regular
359909845,building,yes,regular
359909875,building,yes,regular
359909917,building,yes,regular
359909970,building,yes,regular
359910021,building,yes,regular
359910074,building,yes,regular
359910132,building,yes,regular
359910186,building,yes,regular
359910226,building,yes,regular
359910289,building,yes,regular
359910319,building,yes,regular
359910578,building,yes,regular
359910626,building,yes,regular
359910692,building,yes,regular
359910739,building,yes,regular
359910840,building,yes,regular
359910870,building,yes,regular
359910900,building,yes,regular
359910930,building,yes,regular
359910960,building,yes,regular
359910990,building,yes,regular
359911020,building,yes,regular
359911050,building,yes,regular
359911080,building,yes,regular
359911110,building,yes,regular
359911140,building,yes,regular
359911170,building,yes,regular
359911200,building,yes,regular
359911231,building,yes,regular
359911261,building,yes,regular
359911297,building,yes,regular
359911328,building,yes,regular
359911328,street,Internal Road,addr
359911328,housenumber,338/3,addr
359911388,building,yes,regular
359911418,building,yes,regular
359911449,building,yes,regular
359911479,building,yes,regular
359911511,building,yes,regular
359911545,building,yes,regular
359911577,building,yes,regular
359911607,building,yes,regular
359911637,building,yes,regular
359911667,building,yes,regular
359911697,building,yes,regular
359911727,building,yes,regular
359911757,building,yes,regular
359911796,building,yes,regular
359911839,building,yes,regular
359911880,building,yes,regular
359911922,building,yes,regular
359911952,building,yes,regular
359912140,building,yes,regular
359912199,building,yes,regular
359912229,building,yes,regular
359912259,building,yes,regular
359912289,building,yes,regular
359912320,building,yes,regular
359912350,building,yes,regular
359912380,building,yes,regular
359912411,building,yes,regular
359912441,building,yes,regular
359912471,building,yes,regular
359912501,building,yes,regular
359912531,building,yes,regular
359912561,building,yes,regular
359912591,building,yes,regular
359912634,building,yes,regular
359912668,building,yes,regular
359912700,building,yes,regular
359912730,building,yes,regular
359912760,building,yes,regular
359912790,building,yes,regular
359912820,building,yes,regular
359912850,building,yes,regular
359912881,building,yes,regular
359912919,building,yes,regular
359912949,building,yes,regular
359912979,building,yes,regular
359913020,building,yes,regular
359913050,building,yes,regular
359913080,building,yes,regular
359913140,building,yes,regular
359913170,building,yes,regular
359913200,building,yes,regular
359913230,building,yes,regular
359913260,building,yes,regular
359913290,building,yes,regular
359913320,building,yes,regular
359913350,building,yes,regular
359913380,building,yes,regular
359913410,building,yes,regular
359913440,building,yes,regular
359913470,building,yes,regular
359913500,building,yes,regular
359913530,building,yes,regular
359913560,building,yes,regular
359913590,building,yes,regular
359913621,building,yes,regular
359913651,building,yes,regular
359913681,building,yes,regular
359913711,building,yes,regular
359913741,building,yes,regular
359913771,building,yes,regular
359913801,building,yes,regular
359913831,building,yes,regular
359913861,building,yes,regular
359913891,building,yes,regular
359913921,building,yes,regular
359913952,building,yes,regular
359913982,building,yes,regular
359914012,building,yes,regular
359914042,building,yes,regular
359914073,building,yes,regular
359914103,building,yes,regular
359914133,building,yes,regular
359914163,building,yes,regular
359914193,building,yes,regular
359914223,building,yes,regular
359914253,building,yes,regular
359914283,building,yes,regular
359914314,building,yes,regular
359914344,building,yes,regular
359914375,building,yes,regular
359914756,building,yes,regular
359914787,building,yes,regular
359914817,building,yes,regular
359914847,building,yes,regular
359914878,building,yes,regular
359914915,building,yes,regular
359915017,building,yes,regular
359915047,building,yes,regular
359915077,building,yes,regular
359915107,building,yes,regular
359915137,building,yes,regular
359915167,building,yes,regular
359915197,building,yes,regular
359915228,building,yes,regular
359915258,building,yes,regular
359915288,building,yes,regular
359915318,building,yes,regular
359915348,building,yes,regular
359915418,building,yes,regular
359915448,building,yes,regular
359915478,building,yes,regular
359915508,building,yes,regular
359915552,building,yes,regular
359915582,building,yes,regular
359915612,building,yes,regular
359915642,building,yes,regular
359915672,building,yes,regular
359915702,building,yes,regular
359915732,building,yes,regular
359915762,building,yes,regular
359915792,building,yes,regular
359915822,building,yes,regular
359915852,building,yes,regular
359915882,building,yes,regular
359915912,city,Pune,addr
359915912,housenumber,Gurukrupa Astter,addr
359915912,postcode,411014,addr
359915912,street,Mahadev nagar,addr
359915912,building,yes,regular
359915912,levels,10,building
359915912,name,Gurukrupa Astter,regular
359915942,building,yes,regular
359915974,building,yes,regular
359916005,building,yes,regular
359916035,building,yes,regular
359916065,building,yes,regular
359916096,building,yes,regular
359916126,building,yes,regular
359916156,building,yes,regular
359916186,building,yes,regular
359916217,building,yes,regular
359916247,building,yes,regular
359916277,building,yes,regular
359916351,building,yes,regular
359916381,building,yes,regular
359916411,building,yes,regular
359916441,building,yes,regular
359916476,building,yes,regular
359916538,building,yes,regular
359916570,building,yes,regular
359916604,building,yes,regular
359916634,building,yes,regular
359916664,building,yes,regular
359916694,building,yes,regular
359916724,building,yes,regular
359916785,building,yes,regular
359916815,building,yes,regular
359916845,name,Sudakshana Co Op Housing Society C,regular
359916845,building,yes,regular
359916845,city,Pune,addr
359916845,street,MIT College Road,addr
359916845,postcode,411038,addr
359916875,building,yes,regular
359916906,building,yes,regular
359916938,building,yes,regular
359916968,building,yes,regular
359916998,building,yes,regular
359917028,building,yes,regular
359917058,building,yes,regular
359917089,building,yes,regular
359917120,building,yes,regular
359917150,building,yes,regular
359917180,building,yes,regular
359917210,building,yes,regular
359917240,building,yes,regular
359918838,building,yes,regular
359919330,building,yes,regular
359919530,building,yes,regular
359919563,building,yes,regular
359919597,building,yes,regular
359919628,building,yes,regular
359919659,building,yes,regular
359919690,building,yes,regular
359919721,building,yes,regular
359919953,building,yes,regular
359919983,building,yes,regular
359920013,building,yes,regular
359920043,building,yes,regular
359920870,building,yes,regular
359920930,building,yes,regular
359920960,building,yes,regular
359920990,building,yes,regular
359921020,building,yes,regular
359921050,building,yes,regular
359921080,building,yes,regular
359921196,building,yes,regular
359921226,building,yes,regular
359921256,building,yes,regular
359921286,building,yes,regular
359921316,building,yes,regular
359921348,building,yes,regular
359921379,building,yes,regular
359921409,building,yes,regular
359921445,building,yes,regular
359921475,building,yes,regular
359921506,building,yes,regular
359921536,building,yes,regular
359921566,building,yes,regular
359921597,building,yes,regular
359921628,building,yes,regular
359921658,building,yes,regular
359921693,building,yes,regular
359921724,building,yes,regular
359921755,building,yes,regular
359922046,building,yes,regular
359922076,building,yes,regular
359922106,building,yes,regular
359922138,building,yes,regular
359922168,building,yes,regular
359922198,building,yes,regular
359922409,building,yes,regular
359922439,building,yes,regular
359922469,building,yes,regular
359922603,building,yes,regular
359922634,building,yes,regular
359922664,building,yes,regular
359922694,building,yes,regular
359922724,building,yes,regular
359922754,building,yes,regular
359922785,building,yes,regular
359922826,building,yes,regular
359922862,building,yes,regular
359922892,building,yes,regular
359922922,building,yes,regular
359922952,building,yes,regular
359922982,building,yes,regular
359923012,building,yes,regular
359923042,building,yes,regular
359923072,building,yes,regular
359923132,building,yes,regular
359923162,building,yes,regular
359923192,building,yes,regular
359923222,building,yes,regular
359923252,building,yes,regular
359923282,building,yes,regular
359923313,building,yes,regular
359923343,building,yes,regular
359923373,building,yes,regular
359923403,building,yes,regular
359923433,building,yes,regular
359923463,building,yes,regular
359923493,building,yes,regular
359923523,building,yes,regular
359923553,building,yes,regular
359923583,building,yes,regular
359923624,building,yes,regular
359923654,building,yes,regular
359923684,building,yes,regular
359923714,building,yes,regular
359923744,building,yes,regular
359923774,building,yes,regular
359923804,building,yes,regular
359923834,building,yes,regular
359923864,building,yes,regular
359923894,building,yes,regular
359923924,building,yes,regular
359923954,building,yes,regular
359924010,building,yes,regular
359924040,building,yes,regular
359924070,building,yes,regular
359924102,building,yes,regular
359924133,building,yes,regular
359924163,building,yes,regular
359924193,building,yes,regular
359924223,building,yes,regular
359924254,building,yes,regular
359924284,building,yes,regular
359924314,building,yes,regular
359924344,building,yes,regular
359924374,building,yes,regular
359924404,building,yes,regular
359924434,building,yes,regular
359924464,building,yes,regular
359924494,building,yes,regular
359924524,building,yes,regular
359924556,building,yes,regular
359924586,building,yes,regular
359924616,building,yes,regular
359924646,building,yes,regular
359924676,building,yes,regular
359924712,building,yes,regular
359924742,building,yes,regular
359924772,building,yes,regular
359924802,building,yes,regular
359924832,building,yes,regular
359924862,building,yes,regular
359924892,building,yes,regular
359924922,building,yes,regular
359924952,building,yes,regular
359924982,building,yes,regular
359925012,building,yes,regular
359925042,building,yes,regular
359925073,building,yes,regular
359925103,building,yes,regular
359925133,building,yes,regular
359925163,building,yes,regular
359925193,building,yes,regular
359925236,building,yes,regular
359925293,building,yes,regular
359925355,building,yes,regular
359925385,building,yes,regular
359925415,building,yes,regular
359925445,building,yes,regular
359925475,building,yes,regular
359925506,building,yes,regular
359925536,building,yes,regular
359925567,building,yes,regular
359925597,building,yes,regular
359925627,building,yes,regular
359925657,building,yes,regular
359925687,building,yes,regular
359925717,building,yes,regular
359925752,building,yes,regular
359925782,building,yes,regular
359925812,building,yes,regular
359925842,building,yes,regular
359925872,building,yes,regular
359925902,building,yes,regular
359925932,building,yes,regular
359925962,building,yes,regular
359925992,building,yes,regular
359926022,building,yes,regular
359926071,building,yes,regular
359926101,building,yes,regular
359926131,building,yes,regular
359926165,building,yes,regular
359926195,building,yes,regular
359926232,building,yes,regular
359926546,building,yes,regular
359926576,building,yes,regular
359926606,building,yes,regular
359926636,building,yes,regular
359926666,building,yes,regular
359926697,building,yes,regular
359926728,building,yes,regular
359926760,building,yes,regular
359926809,building,yes,regular
359926839,building,yes,regular
359926869,building,yes,regular
359926899,building,yes,regular
359926948,building,yes,regular
359926978,building,yes,regular
359927008,building,yes,regular
359927070,building,yes,regular
359927130,building,yes,regular
359927161,building,yes,regular
359927192,building,yes,regular
359927222,building,yes,regular
359927252,building,yes,regular
359927282,building,yes,regular
359927312,building,yes,regular
359927342,building,yes,regular
359927372,building,yes,regular
359927402,building,yes,regular
359927432,building,yes,regular
359927462,building,yes,regular
359927493,building,yes,regular
359927531,building,yes,regular
359927563,building,yes,regular
359927593,building,yes,regular
359927623,building,yes,regular
359927653,building,yes,regular
359927683,building,yes,regular
359927713,building,yes,regular
359927743,building,yes,regular
359928037,building,yes,regular
359928084,building,yes,regular
359928131,building,yes,regular
359928176,building,yes,regular
359928228,building,yes,regular
359928283,building,yes,regular
359928332,building,yes,regular
359928374,building,yes,regular
359928420,building,yes,regular
359928466,building,yes,regular
359928511,building,yes,regular
359928570,building,yes,regular
359928600,building,yes,regular
359928630,building,yes,regular
359928660,building,yes,regular
359928690,building,yes,regular
359928720,building,yes,regular
359928750,building,yes,regular
359928780,building,yes,regular
359928811,building,yes,regular
359928842,building,yes,regular
359928873,building,yes,regular
359928903,building,yes,regular
359928945,building,yes,regular
359928980,building,yes,regular
359929017,building,yes,regular
359929047,building,yes,regular
359929078,building,yes,regular
359929124,building,yes,regular
359929154,building,yes,regular
359929222,building,yes,regular
359929252,building,yes,regular
359929282,building,yes,regular
359929330,building,yes,regular
359929360,building,yes,regular
359929420,building,yes,regular
359929450,building,yes,regular
359929480,building,yes,regular
359929510,building,yes,regular
359929540,building,yes,regular
359929570,building,yes,regular
359929600,building,yes,regular
359929630,building,yes,regular
359929660,building,yes,regular
359929690,building,yes,regular
359929720,building,yes,regular
359931047,building,yes,regular
359931081,building,yes,regular
359931111,building,yes,regular
359931141,building,yes,regular
359931309,building,yes,regular
359931344,building,yes,regular
359931374,building,yes,regular
359931404,building,yes,regular
359931817,building,yes,regular
359931847,building,yes,regular
359931877,building,yes,regular
359931907,building,yes,regular
359932741,building,yes,regular
359932780,building,yes,regular
359932810,building,yes,regular
359932840,building,yes,regular
359932870,building,yes,regular
359932900,building,yes,regular
359933879,building,yes,regular
359933909,building,yes,regular
359933939,building,yes,regular
359933969,building,yes,regular
359933999,building,yes,regular
359934029,building,yes,regular
359934059,building,yes,regular
359934089,building,yes,regular
359934179,building,yes,regular
359934210,building,yes,regular
359934240,building,yes,regular
359934240,name,Genba Sopanrao Moze School,regular
359934299,building,yes,regular
359934299,name,Genba Sopanrao Moze School,regular
359934355,building,yes,regular
359934414,building,yes,regular
359934444,building,yes,regular
359934474,building,yes,regular
359934550,building,yes,regular
359934580,building,yes,regular
359934610,building,yes,regular
359934640,building,yes,regular
359934670,building,yes,regular
359934700,building,yes,regular
359934730,building,yes,regular
359934760,building,yes,regular
359934790,building,yes,regular
359934857,building,yes,regular
359934887,building,yes,regular
359934924,building,yes,regular
359934954,building,yes,regular
359934984,building,yes,regular
359935014,building,yes,regular
359935051,building,yes,regular
359935081,building,yes,regular
359935111,building,yes,regular
359935142,building,yes,regular
359935174,building,yes,regular
359935204,building,yes,regular
359935234,building,yes,regular
359935264,building,yes,regular
359935294,building,yes,regular
359935324,building,yes,regular
359935354,building,yes,regular
359935384,building,yes,regular
359935414,building,yes,regular
359935444,building,yes,regular
